what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275048299890
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1275048301218
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1275048309453
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1275048316171
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.closeProject",1275048320671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048325718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048329421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275048329437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048331906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048338687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275048338703
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275048357734
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275048359156
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275048359390
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275048359468
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275048360031
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275048360390
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275048361625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275048361828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048365203
error,log,,,"Internal Error",1275048371953
error,log,,,"Internal Error",1275048377046
error,log,,,"Internal Error",1275048393093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048395171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275048395187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048396875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275048397625
