what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299715681185
java.specification.version,sysinfo,,,"1.6",1299715681185
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1299715681185
java.version,sysinfo,,,"1.6.0_10-rc",1299715681185
java.vm.info,sysinfo,,,"mixed mode",1299715681185
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1299715681185
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1299715681185
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1299715681185
java.vm.specification.version,sysinfo,,,"1.0",1299715681185
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1299715681186
java.vm.version,sysinfo,,,"11.0-b15",1299715681186
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1299715681235
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1299715681324
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1299715681766
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1299715681822
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1299715681845
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1299715681955
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1299715681981
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1299715682454
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1299715682807
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1299715682829
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1299715682895
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1299715682985
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1299715683251
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1299715684726
